caseId,docketId,caseIssuesId,voteId,dateDecision,decisionType,usCite,sctCite,ledCite,lexisCite,term,naturalCourt,chief,docket,caseName,dateArgument,dateRearg,petitioner,petitionerState,respondent,respondentState,jurisdiction,adminAction,adminActionState,threeJudgeFdc,caseOrigin,caseOriginState,caseSource,caseSourceState,lcDisagreement,certReason,lcDisposition,lcDispositionDirection,declarationUncon,caseDisposition,caseDispositionUnusual,partyWinning,precedentAlteration,voteUnclear,issue,issueArea,decisionDirection,decisionDirectionDissent,authorityDecision1,authorityDecision2,lawType,lawSupp,lawMinor,majOpinWriter,majOpinAssigner,splitVote,majVotes,minVotes,justice,justiceName,vote,opinion,direction,majority,firstAgreement,secondAgreement
1850-148,1850-148-01,1850-148-01-01,1850-148-01-01-01-04,3/7/1851,1,52 U.S. 437,,13 L. Ed. 761,1850 U.S. LEXIS 1519,1850,508,Taney,,"JOSEPH WEBSTER, PLAINTIFF IN ERROR, v. HUGH T. REID",,,123,,195,,13,,,0,17,19,15,19,0,1,2,1,3,3,0,1,0,0,10580,1,2,0,2,,2,218,,22,25,1,9,0,27,JCatron,1,1,2,2,,
1850-148,1850-148-01,1850-148-01-01,1850-148-01-01-01-05,3/7/1851,1,52 U.S. 437,,13 L. Ed. 761,1850 U.S. LEXIS 1519,1850,508,Taney,,"JOSEPH WEBSTER, PLAINTIFF IN ERROR, v. HUGH T. REID",,,123,,195,,13,,,0,17,19,15,19,0,1,2,1,3,3,0,1,0,0,10580,1,2,0,2,,2,218,,22,25,1,9,0,28,JMcKinley,1,1,2,2,,
1850-148,1850-148-01,1850-148-01-01,1850-148-01-01-01-06,3/7/1851,1,52 U.S. 437,,13 L. Ed. 761,1850 U.S. LEXIS 1519,1850,508,Taney,,"JOSEPH WEBSTER, PLAINTIFF IN ERROR, v. HUGH T. REID",,,123,,195,,13,,,0,17,19,15,19,0,1,2,1,3,3,0,1,0,0,10580,1,2,0,2,,2,218,,22,25,1,9,0,29,PVDaniel,1,1,2,2,,
1850-148,1850-148-01,1850-148-01-01,1850-148-01-01-01-07,3/7/1851,1,52 U.S. 437,,13 L. Ed. 761,1850 U.S. LEXIS 1519,1850,508,Taney,,"JOSEPH WEBSTER, PLAINTIFF IN ERROR, v. HUGH T. REID",,,123,,195,,13,,,0,17,19,15,19,0,1,2,1,3,3,0,1,0,0,10580,1,2,0,2,,2,218,,22,25,1,9,0,30,SNelson,1,1,2,2,,
1850-148,1850-148-01,1850-148-01-01,1850-148-01-01-01-08,3/7/1851,1,52 U.S. 437,,13 L. Ed. 761,1850 U.S. LEXIS 1519,1850,508,Taney,,"JOSEPH WEBSTER, PLAINTIFF IN ERROR, v. HUGH T. REID",,,123,,195,,13,,,0,17,19,15,19,0,1,2,1,3,3,0,1,0,0,10580,1,2,0,2,,2,218,,22,25,1,9,0,31,LWoodbury,1,1,2,2,,
1850-148,1850-148-01,1850-148-01-01,1850-148-01-01-01-09,3/7/1851,1,52 U.S. 437,,13 L. Ed. 761,1850 U.S. LEXIS 1519,1850,508,Taney,,"JOSEPH WEBSTER, PLAINTIFF IN ERROR, v. HUGH T. REID",,,123,,195,,13,,,0,17,19,15,19,0,1,2,1,3,3,0,1,0,0,10580,1,2,0,2,,2,218,,22,25,1,9,0,32,RCGrier,1,1,2,2,,
1850-153,1850-153-01,1850-153-01-01,1850-153-01-01-01-01,3/10/1851,1,52 U.S. 362,,13 L. Ed. 730,1850 U.S. LEXIS 1515,1850,508,Taney,,"GEORGE W. PARKS, ADMINISTRATOR - OF SAMUEL PARKS, v. JOHN ROSS",2/18/1851,,102,,102,,13,,,0,440,,440,,0,1,,1,1,2,0,0,0,0,20150,2,1,0,3,,9,900,,32,25,1,9,0,25,RBTaney,1,1,1,2,,
1850-153,1850-153-01,1850-153-01-01,1850-153-01-01-01-02,3/10/1851,1,52 U.S. 362,,13 L. Ed. 730,1850 U.S. LEXIS 1515,1850,508,Taney,,"GEORGE W. PARKS, ADMINISTRATOR - OF SAMUEL PARKS, v. JOHN ROSS",2/18/1851,,102,,102,,13,,,0,440,,440,,0,1,,1,1,2,0,0,0,0,20150,2,1,0,3,,9,900,,32,25,1,9,0,22,JMcLean,1,1,1,2,,
1850-153,1850-153-01,1850-153-01-01,1850-153-01-01-01-03,3/10/1851,1,52 U.S. 362,,13 L. Ed. 730,1850 U.S. LEXIS 1515,1850,508,Taney,,"GEORGE W. PARKS, ADMINISTRATOR - OF SAMUEL PARKS, v. JOHN ROSS",2/18/1851,,102,,102,,13,,,0,440,,440,,0,1,,1,1,2,0,0,0,0,20150,2,1,0,3,,9,900,,32,25,1,9,0,24,JMWayne,1,1,1,2,,
1850-153,1850-153-01,1850-153-01-01,1850-153-01-01-01-04,3/10/1851,1,52 U.S. 362,,13 L. Ed. 730,1850 U.S. LEXIS 1515,1850,508,Taney,,"GEORGE W. PARKS, ADMINISTRATOR - OF SAMUEL PARKS, v. JOHN ROSS",2/18/1851,,102,,102,,13,,,0,440,,440,,0,1,,1,1,2,0,0,0,0,20150,2,1,0,3,,9,900,,32,25,1,9,0,27,JCatron,1,1,1,2,,
1850-153,1850-153-01,1850-153-01-01,1850-153-01-01-01-05,3/10/1851,1,52 U.S. 362,,13 L. Ed. 730,1850 U.S. LEXIS 1515,1850,508,Taney,,"GEORGE W. PARKS, ADMINISTRATOR - OF SAMUEL PARKS, v. JOHN ROSS",2/18/1851,,102,,102,,13,,,0,440,,440,,0,1,,1,1,2,0,0,0,0,20150,2,1,0,3,,9,900,,32,25,1,9,0,28,JMcKinley,1,1,1,2,,
1850-153,1850-153-01,1850-153-01-01,1850-153-01-01-01-06,3/10/1851,1,52 U.S. 362,,13 L. Ed. 730,1850 U.S. LEXIS 1515,1850,508,Taney,,"GEORGE W. PARKS, ADMINISTRATOR - OF SAMUEL PARKS, v. JOHN ROSS",2/18/1851,,102,,102,,13,,,0,440,,440,,0,1,,1,1,2,0,0,0,0,20150,2,1,0,3,,9,900,,32,25,1,9,0,29,PVDaniel,1,1,1,2,,
1850-153,1850-153-01,1850-153-01-01,1850-153-01-01-01-07,3/10/1851,1,52 U.S. 362,,13 L. Ed. 730,1850 U.S. LEXIS 1515,1850,508,Taney,,"GEORGE W. PARKS, ADMINISTRATOR - OF SAMUEL PARKS, v. JOHN ROSS",2/18/1851,,102,,102,,13,,,0,440,,440,,0,1,,1,1,2,0,0,0,0,20150,2,1,0,3,,9,900,,32,25,1,9,0,30,SNelson,1,1,1,2,,
1850-153,1850-153-01,1850-153-01-01,1850-153-01-01-01-08,3/10/1851,1,52 U.S. 362,,13 L. Ed. 730,1850 U.S. LEXIS 1515,1850,508,Taney,,"GEORGE W. PARKS, ADMINISTRATOR - OF SAMUEL PARKS, v. JOHN ROSS",2/18/1851,,102,,102,,13,,,0,440,,440,,0,1,,1,1,2,0,0,0,0,20150,2,1,0,3,,9,900,,32,25,1,9,0,31,LWoodbury,1,1,1,2,,
1850-153,1850-153-01,1850-153-01-01,1850-153-01-01-01-09,3/10/1851,1,52 U.S. 362,,13 L. Ed. 730,1850 U.S. LEXIS 1515,1850,508,Taney,,"GEORGE W. PARKS, ADMINISTRATOR - OF SAMUEL PARKS, v. JOHN ROSS",2/18/1851,,102,,102,,13,,,0,440,,440,,0,1,,1,1,2,0,0,0,0,20150,2,1,0,3,,9,900,,32,25,1,9,0,32,RCGrier,1,2,1,2,,
1852-011,1852-011-01,1852-011-01-01,1852-011-01-01-01-01,1/6/1853,1,55 U.S. 189,,14 L. Ed. 381,1852 U.S. LEXIS 434,1852,509,Taney,,"THE UNITED STATES, APPELLANTS, v. THE HEIRS OF VINCENT RILLIEUX, DECEASED",12/21/1852,,27,,195,,2,,,0,75,,75,,0,1,,2,1,4,0,1,0,0,40070,4,1,0,3,,9,900,,27,25,1,8,0,25,RBTaney,1,1,1,2,,
1852-011,1852-011-01,1852-011-01-01,1852-011-01-01-01-02,1/6/1853,1,55 U.S. 189,,14 L. Ed. 381,1852 U.S. LEXIS 434,1852,509,Taney,,"THE UNITED STATES, APPELLANTS, v. THE HEIRS OF VINCENT RILLIEUX, DECEASED",12/21/1852,,27,,195,,2,,,0,75,,75,,0,1,,2,1,4,0,1,0,0,40070,4,1,0,3,,9,900,,27,25,1,8,0,22,JMcLean,1,1,1,2,,
1852-011,1852-011-01,1852-011-01-01,1852-011-01-01-01-03,1/6/1853,1,55 U.S. 189,,14 L. Ed. 381,1852 U.S. LEXIS 434,1852,509,Taney,,"THE UNITED STATES, APPELLANTS, v. THE HEIRS OF VINCENT RILLIEUX, DECEASED",12/21/1852,,27,,195,,2,,,0,75,,75,,0,1,,2,1,4,0,1,0,0,40070,4,1,0,3,,9,900,,27,25,1,8,0,24,JMWayne,1,1,1,2,,
1852-011,1852-011-01,1852-011-01-01,1852-011-01-01-01-04,1/6/1853,1,55 U.S. 189,,14 L. Ed. 381,1852 U.S. LEXIS 434,1852,509,Taney,,"THE UNITED STATES, APPELLANTS, v. THE HEIRS OF VINCENT RILLIEUX, DECEASED",12/21/1852,,27,,195,,2,,,0,75,,75,,0,1,,2,1,4,0,1,0,0,40070,4,1,0,3,,9,900,,27,25,1,8,0,27,JCatron,1,2,1,2,,
1852-011,1852-011-01,1852-011-01-01,1852-011-01-01-01-05,1/6/1853,1,55 U.S. 189,,14 L. Ed. 381,1852 U.S. LEXIS 434,1852,509,Taney,,"THE UNITED STATES, APPELLANTS, v. THE HEIRS OF VINCENT RILLIEUX, DECEASED",12/21/1852,,27,,195,,2,,,0,75,,75,,0,1,,2,1,4,0,1,0,0,40070,4,1,0,3,,9,900,,27,25,1,8,0,29,PVDaniel,1,1,1,2,,
1852-011,1852-011-01,1852-011-01-01,1852-011-01-01-01-06,1/6/1853,1,55 U.S. 189,,14 L. Ed. 381,1852 U.S. LEXIS 434,1852,509,Taney,,"THE UNITED STATES, APPELLANTS, v. THE HEIRS OF VINCENT RILLIEUX, DECEASED",12/21/1852,,27,,195,,2,,,0,75,,75,,0,1,,2,1,4,0,1,0,0,40070,4,1,0,3,,9,900,,27,25,1,8,0,30,SNelson,1,1,1,2,,
1852-011,1852-011-01,1852-011-01-01,1852-011-01-01-01-07,1/6/1853,1,55 U.S. 189,,14 L. Ed. 381,1852 U.S. LEXIS 434,1852,509,Taney,,"THE UNITED STATES, APPELLANTS, v. THE HEIRS OF VINCENT RILLIEUX, DECEASED",12/21/1852,,27,,195,,2,,,0,75,,75,,0,1,,2,1,4,0,1,0,0,40070,4,1,0,3,,9,900,,27,25,1,8,0,32,RCGrier,1,1,1,2,,
1852-011,1852-011-01,1852-011-01-01,1852-011-01-01-01-08,1/6/1853,1,55 U.S. 189,,14 L. Ed. 381,1852 U.S. LEXIS 434,1852,509,Taney,,"THE UNITED STATES, APPELLANTS, v. THE HEIRS OF VINCENT RILLIEUX, DECEASED",12/21/1852,,27,,195,,2,,,0,75,,75,,0,1,,2,1,4,0,1,0,0,40070,4,1,0,3,,9,900,,27,25,1,8,0,33,BRCurtis,1,1,1,2,,
1852-048,1852-048-01,1852-048-01-01,1852-048-01-01-01-01,3/3/1853,1,55 U.S. 513,,14 L. Ed. 522,1852 U.S. LEXIS 463,1852,509,Taney,,"SAMUEL MARSH, WILLIAM E. LEE, AND EDWARD C. DELAVAN, PLAINTIFFS IN ERROR, v. EDWARD BROOKS, AND VIRGINIA C. HIS WIFE, CHARLES P. BILLON, AND FRANCIS E. HIS WIFE, WALTER G. REDDICK, AND DABNEY C. REDDICK",2/11/1853,2/14/1853,195,,195,,13,,,0,71,,71,,0,1,,2,1,2,0,0,0,0,80105,8,2,0,4,7,6,600,3  Statutes at Large 328,27,25,1,8,0,25,RBTaney,1,1,2,2,,
1852-048,1852-048-01,1852-048-01-01,1852-048-01-01-01-02,3/3/1853,1,55 U.S. 513,,14 L. Ed. 522,1852 U.S. LEXIS 463,1852,509,Taney,,"SAMUEL MARSH, WILLIAM E. LEE, AND EDWARD C. DELAVAN, PLAINTIFFS IN ERROR, v. EDWARD BROOKS, AND VIRGINIA C. HIS WIFE, CHARLES P. BILLON, AND FRANCIS E. HIS WIFE, WALTER G. REDDICK, AND DABNEY C. REDDICK",2/11/1853,2/14/1853,195,,195,,13,,,0,71,,71,,0,1,,2,1,2,0,0,0,0,80105,8,2,0,4,7,6,600,3  Statutes at Large 328,27,25,1,8,0,22,JMcLean,1,1,2,2,,
1852-048,1852-048-01,1852-048-01-01,1852-048-01-01-01-03,3/3/1853,1,55 U.S. 513,,14 L. Ed. 522,1852 U.S. LEXIS 463,1852,509,Taney,,"SAMUEL MARSH, WILLIAM E. LEE, AND EDWARD C. DELAVAN, PLAINTIFFS IN ERROR, v. EDWARD BROOKS, AND VIRGINIA C. HIS WIFE, CHARLES P. BILLON, AND FRANCIS E. HIS WIFE, WALTER G. REDDICK, AND DABNEY C. REDDICK",2/11/1853,2/14/1853,195,,195,,13,,,0,71,,71,,0,1,,2,1,2,0,0,0,0,80105,8,2,0,4,7,6,600,3  Statutes at Large 328,27,25,1,8,0,24,JMWayne,1,1,2,2,,
1852-048,1852-048-01,1852-048-01-01,1852-048-01-01-01-04,3/3/1853,1,55 U.S. 513,,14 L. Ed. 522,1852 U.S. LEXIS 463,1852,509,Taney,,"SAMUEL MARSH, WILLIAM E. LEE, AND EDWARD C. DELAVAN, PLAINTIFFS IN ERROR, v. EDWARD BROOKS, AND VIRGINIA C. HIS WIFE, CHARLES P. BILLON, AND FRANCIS E. HIS WIFE, WALTER G. REDDICK, AND DABNEY C. REDDICK",2/11/1853,2/14/1853,195,,195,,13,,,0,71,,71,,0,1,,2,1,2,0,0,0,0,80105,8,2,0,4,7,6,600,3  Statutes at Large 328,27,25,1,8,0,27,JCatron,1,2,2,2,,
1852-048,1852-048-01,1852-048-01-01,1852-048-01-01-01-05,3/3/1853,1,55 U.S. 513,,14 L. Ed. 522,1852 U.S. LEXIS 463,1852,509,Taney,,"SAMUEL MARSH, WILLIAM E. LEE, AND EDWARD C. DELAVAN, PLAINTIFFS IN ERROR, v. EDWARD BROOKS, AND VIRGINIA C. HIS WIFE, CHARLES P. BILLON, AND FRANCIS E. HIS WIFE, WALTER G. REDDICK, AND DABNEY C. REDDICK",2/11/1853,2/14/1853,195,,195,,13,,,0,71,,71,,0,1,,2,1,2,0,0,0,0,80105,8,2,0,4,7,6,600,3  Statutes at Large 328,27,25,1,8,0,29,PVDaniel,1,1,2,2,,
1852-048,1852-048-01,1852-048-01-01,1852-048-01-01-01-06,3/3/1853,1,55 U.S. 513,,14 L. Ed. 522,1852 U.S. LEXIS 463,1852,509,Taney,,"SAMUEL MARSH, WILLIAM E. LEE, AND EDWARD C. DELAVAN, PLAINTIFFS IN ERROR, v. EDWARD BROOKS, AND VIRGINIA C. HIS WIFE, CHARLES P. BILLON, AND FRANCIS E. HIS WIFE, WALTER G. REDDICK, AND DABNEY C. REDDICK",2/11/1853,2/14/1853,195,,195,,13,,,0,71,,71,,0,1,,2,1,2,0,0,0,0,80105,8,2,0,4,7,6,600,3  Statutes at Large 328,27,25,1,8,0,30,SNelson,1,1,2,2,,
1852-048,1852-048-01,1852-048-01-01,1852-048-01-01-01-07,3/3/1853,1,55 U.S. 513,,14 L. Ed. 522,1852 U.S. LEXIS 463,1852,509,Taney,,"SAMUEL MARSH, WILLIAM E. LEE, AND EDWARD C. DELAVAN, PLAINTIFFS IN ERROR, v. EDWARD BROOKS, AND VIRGINIA C. HIS WIFE, CHARLES P. BILLON, AND FRANCIS E. HIS WIFE, WALTER G. REDDICK, AND DABNEY C. REDDICK",2/11/1853,2/14/1853,195,,195,,13,,,0,71,,71,,0,1,,2,1,2,0,0,0,0,80105,8,2,0,4,7,6,600,3  Statutes at Large 328,27,25,1,8,0,32,RCGrier,1,1,2,2,,
1852-048,1852-048-01,1852-048-01-01,1852-048-01-01-01-08,3/3/1853,1,55 U.S. 513,,14 L. Ed. 522,1852 U.S. LEXIS 463,1852,509,Taney,,"SAMUEL MARSH, WILLIAM E. LEE, AND EDWARD C. DELAVAN, PLAINTIFFS IN ERROR, v. EDWARD BROOKS, AND VIRGINIA C. HIS WIFE, CHARLES P. BILLON, AND FRANCIS E. HIS WIFE, WALTER G. REDDICK, AND DABNEY C. REDDICK",2/11/1853,2/14/1853,195,,195,,13,,,0,71,,71,,0,1,,2,1,2,0,0,0,0,80105,8,2,0,4,7,6,600,3  Statutes at Large 328,27,25,1,8,0,33,BRCurtis,1,1,2,2,,
1852-054,1852-054-01,1852-054-01-01,1852-054-01-01-01-01,3/7/1853,1,55 U.S. 568,,14 L. Ed. 545,1852 U.S. LEXIS 469,1852,509,Taney,,"SAMUEL VEAZIE AND LEVI YOUNG, PLAINTIFFS IN ERROR, v. WYMAN B. S. MOOR",2/18/1853,2/21/1853,116,,116,,13,,,0,300,23,300,23,0,1,,2,1,2,0,0,0,0,80110,8,2,0,2,7,1,111,,29,25,1,8,0,25,RBTaney,1,1,2,2,,
1852-054,1852-054-01,1852-054-01-01,1852-054-01-01-01-02,3/7/1853,1,55 U.S. 568,,14 L. Ed. 545,1852 U.S. LEXIS 469,1852,509,Taney,,"SAMUEL VEAZIE AND LEVI YOUNG, PLAINTIFFS IN ERROR, v. WYMAN B. S. MOOR",2/18/1853,2/21/1853,116,,116,,13,,,0,300,23,300,23,0,1,,2,1,2,0,0,0,0,80110,8,2,0,2,7,1,111,,29,25,1,8,0,22,JMcLean,1,1,2,2,,
1852-054,1852-054-01,1852-054-01-01,1852-054-01-01-01-03,3/7/1853,1,55 U.S. 568,,14 L. Ed. 545,1852 U.S. LEXIS 469,1852,509,Taney,,"SAMUEL VEAZIE AND LEVI YOUNG, PLAINTIFFS IN ERROR, v. WYMAN B. S. MOOR",2/18/1853,2/21/1853,116,,116,,13,,,0,300,23,300,23,0,1,,2,1,2,0,0,0,0,80110,8,2,0,2,7,1,111,,29,25,1,8,0,24,JMWayne,1,1,2,2,,
1852-054,1852-054-01,1852-054-01-01,1852-054-01-01-01-04,3/7/1853,1,55 U.S. 568,,14 L. Ed. 545,1852 U.S. LEXIS 469,1852,509,Taney,,"SAMUEL VEAZIE AND LEVI YOUNG, PLAINTIFFS IN ERROR, v. WYMAN B. S. MOOR",2/18/1853,2/21/1853,116,,116,,13,,,0,300,23,300,23,0,1,,2,1,2,0,0,0,0,80110,8,2,0,2,7,1,111,,29,25,1,8,0,27,JCatron,1,1,2,2,,
1852-054,1852-054-01,1852-054-01-01,1852-054-01-01-01-05,3/7/1853,1,55 U.S. 568,,14 L. Ed. 545,1852 U.S. LEXIS 469,1852,509,Taney,,"SAMUEL VEAZIE AND LEVI YOUNG, PLAINTIFFS IN ERROR, v. WYMAN B. S. MOOR",2/18/1853,2/21/1853,116,,116,,13,,,0,300,23,300,23,0,1,,2,1,2,0,0,0,0,80110,8,2,0,2,7,1,111,,29,25,1,8,0,29,PVDaniel,1,2,2,2,,
1852-054,1852-054-01,1852-054-01-01,1852-054-01-01-01-06,3/7/1853,1,55 U.S. 568,,14 L. Ed. 545,1852 U.S. LEXIS 469,1852,509,Taney,,"SAMUEL VEAZIE AND LEVI YOUNG, PLAINTIFFS IN ERROR, v. WYMAN B. S. MOOR",2/18/1853,2/21/1853,116,,116,,13,,,0,300,23,300,23,0,1,,2,1,2,0,0,0,0,80110,8,2,0,2,7,1,111,,29,25,1,8,0,30,SNelson,1,1,2,2,,
1852-054,1852-054-01,1852-054-01-01,1852-054-01-01-01-07,3/7/1853,1,55 U.S. 568,,14 L. Ed. 545,1852 U.S. LEXIS 469,1852,509,Taney,,"SAMUEL VEAZIE AND LEVI YOUNG, PLAINTIFFS IN ERROR, v. WYMAN B. S. MOOR",2/18/1853,2/21/1853,116,,116,,13,,,0,300,23,300,23,0,1,,2,1,2,0,0,0,0,80110,8,2,0,2,7,1,111,,29,25,1,8,0,32,RCGrier,1,1,2,2,,
1852-054,1852-054-01,1852-054-01-01,1852-054-01-01-01-08,3/7/1853,1,55 U.S. 568,,14 L. Ed. 545,1852 U.S. LEXIS 469,1852,509,Taney,,"SAMUEL VEAZIE AND LEVI YOUNG, PLAINTIFFS IN ERROR, v. WYMAN B. S. MOOR",2/18/1853,2/21/1853,116,,116,,13,,,0,300,23,300,23,0,1,,2,1,2,0,0,0,0,80110,8,2,0,2,7,1,111,,29,25,1,8,0,33,BRCurtis,1,1,2,2,,
1853-041,1853-041-01,1853-041-01-01,1853-041-01-01-01-01,2/23/1854,1,57 U.S. 203,,14 L. Ed. 905,1850 U.S. LEXIS 1549,1853,510,Taney,,"HENRY CHOUTEAU, PLAINTIFF IN ERROR, v. PATRICK MOLONY",12/21/1853,12/27/1853,195,,195,,13,108,,0,167,,167,,0,1,,1,1,2,0,0,0,0,80105,8,1,0,4,3,5,509,,24,25,1,9,0,25,RBTaney,1,1,1,2,,
1853-041,1853-041-01,1853-041-01-01,1853-041-01-01-01-02,2/23/1854,1,57 U.S. 203,,14 L. Ed. 905,1850 U.S. LEXIS 1549,1853,510,Taney,,"HENRY CHOUTEAU, PLAINTIFF IN ERROR, v. PATRICK MOLONY",12/21/1853,12/27/1853,195,,195,,13,108,,0,167,,167,,0,1,,1,1,2,0,0,0,0,80105,8,1,0,4,3,5,509,,24,25,1,9,0,22,JMcLean,1,1,1,2,,
1853-041,1853-041-01,1853-041-01-01,1853-041-01-01-01-03,2/23/1854,1,57 U.S. 203,,14 L. Ed. 905,1850 U.S. LEXIS 1549,1853,510,Taney,,"HENRY CHOUTEAU, PLAINTIFF IN ERROR, v. PATRICK MOLONY",12/21/1853,12/27/1853,195,,195,,13,108,,0,167,,167,,0,1,,1,1,2,0,0,0,0,80105,8,1,0,4,3,5,509,,24,25,1,9,0,24,JMWayne,1,2,1,2,,
1853-041,1853-041-01,1853-041-01-01,1853-041-01-01-01-04,2/23/1854,1,57 U.S. 203,,14 L. Ed. 905,1850 U.S. LEXIS 1549,1853,510,Taney,,"HENRY CHOUTEAU, PLAINTIFF IN ERROR, v. PATRICK MOLONY",12/21/1853,12/27/1853,195,,195,,13,108,,0,167,,167,,0,1,,1,1,2,0,0,0,0,80105,8,1,0,4,3,5,509,,24,25,1,9,0,27,JCatron,1,1,1,2,,
1853-041,1853-041-01,1853-041-01-01,1853-041-01-01-01-05,2/23/1854,1,57 U.S. 203,,14 L. Ed. 905,1850 U.S. LEXIS 1549,1853,510,Taney,,"HENRY CHOUTEAU, PLAINTIFF IN ERROR, v. PATRICK MOLONY",12/21/1853,12/27/1853,195,,195,,13,108,,0,167,,167,,0,1,,1,1,2,0,0,0,0,80105,8,1,0,4,3,5,509,,24,25,1,9,0,29,PVDaniel,1,1,1,2,,
1853-041,1853-041-01,1853-041-01-01,1853-041-01-01-01-06,2/23/1854,1,57 U.S. 203,,14 L. Ed. 905,1850 U.S. LEXIS 1549,1853,510,Taney,,"HENRY CHOUTEAU, PLAINTIFF IN ERROR, v. PATRICK MOLONY",12/21/1853,12/27/1853,195,,195,,13,108,,0,167,,167,,0,1,,1,1,2,0,0,0,0,80105,8,1,0,4,3,5,509,,24,25,1,9,0,30,SNelson,1,1,1,2,,
1853-041,1853-041-01,1853-041-01-01,1853-041-01-01-01-07,2/23/1854,1,57 U.S. 203,,14 L. Ed. 905,1850 U.S. LEXIS 1549,1853,510,Taney,,"HENRY CHOUTEAU, PLAINTIFF IN ERROR, v. PATRICK MOLONY",12/21/1853,12/27/1853,195,,195,,13,108,,0,167,,167,,0,1,,1,1,2,0,0,0,0,80105,8,1,0,4,3,5,509,,24,25,1,9,0,32,RCGrier,1,1,1,2,,
1853-041,1853-041-01,1853-041-01-01,1853-041-01-01-01-08,2/23/1854,1,57 U.S. 203,,14 L. Ed. 905,1850 U.S. LEXIS 1549,1853,510,Taney,,"HENRY CHOUTEAU, PLAINTIFF IN ERROR, v. PATRICK MOLONY",12/21/1853,12/27/1853,195,,195,,13,108,,0,167,,167,,0,1,,1,1,2,0,0,0,0,80105,8,1,0,4,3,5,509,,24,25,1,9,0,33,BRCurtis,1,1,1,2,,
1853-041,1853-041-01,1853-041-01-01,1853-041-01-01-01-09,2/23/1854,1,57 U.S. 203,,14 L. Ed. 905,1850 U.S. LEXIS 1549,1853,510,Taney,,"HENRY CHOUTEAU, PLAINTIFF IN ERROR, v. PATRICK MOLONY",12/21/1853,12/27/1853,195,,195,,13,108,,0,167,,167,,0,1,,1,1,2,0,0,0,0,80105,8,1,0,4,3,5,509,,24,25,1,9,0,34,JACampbell,1,1,1,2,,
1854-045,1854-045-01,1854-045-01-01,1854-045-01-01-01-01,2/15/1855,1,58 U.S. 580,,15 L. Ed. 125,1854 U.S. LEXIS 542,1854,510,Taney,,"JANE A. COY, IN HER OWN RIGHT AND AS GUARDIAN OF LUCY, BENJAMIN, MARY, AMELIA, AND MAHITABLE COY, HER MINOR CHILDREN, COMPLAINANTS AND APPELLANTS, v. CHARLES MASON",2/1/1855,,195,,195,,13,,,0,167,,167,,0,1,,3,1,2,0,0,0,0,140040,14,3,0,7,,9,900,,22,25,1,9,0,25,RBTaney,1,1,,2,,
1854-045,1854-045-01,1854-045-01-01,1854-045-01-01-01-02,2/15/1855,1,58 U.S. 580,,15 L. Ed. 125,1854 U.S. LEXIS 542,1854,510,Taney,,"JANE A. COY, IN HER OWN RIGHT AND AS GUARDIAN OF LUCY, BENJAMIN, MARY, AMELIA, AND MAHITABLE COY, HER MINOR CHILDREN, COMPLAINANTS AND APPELLANTS, v. CHARLES MASON",2/1/1855,,195,,195,,13,,,0,167,,167,,0,1,,3,1,2,0,0,0,0,140040,14,3,0,7,,9,900,,22,25,1,9,0,22,JMcLean,1,2,,2,,
1854-045,1854-045-01,1854-045-01-01,1854-045-01-01-01-03,2/15/1855,1,58 U.S. 580,,15 L. Ed. 125,1854 U.S. LEXIS 542,1854,510,Taney,,"JANE A. COY, IN HER OWN RIGHT AND AS GUARDIAN OF LUCY, BENJAMIN, MARY, AMELIA, AND MAHITABLE COY, HER MINOR CHILDREN, COMPLAINANTS AND APPELLANTS, v. CHARLES MASON",2/1/1855,,195,,195,,13,,,0,167,,167,,0,1,,3,1,2,0,0,0,0,140040,14,3,0,7,,9,900,,22,25,1,9,0,24,JMWayne,1,1,,2,,
1854-045,1854-045-01,1854-045-01-01,1854-045-01-01-01-04,2/15/1855,1,58 U.S. 580,,15 L. Ed. 125,1854 U.S. LEXIS 542,1854,510,Taney,,"JANE A. COY, IN HER OWN RIGHT AND AS GUARDIAN OF LUCY, BENJAMIN, MARY, AMELIA, AND MAHITABLE COY, HER MINOR CHILDREN, COMPLAINANTS AND APPELLANTS, v. CHARLES MASON",2/1/1855,,195,,195,,13,,,0,167,,167,,0,1,,3,1,2,0,0,0,0,140040,14,3,0,7,,9,900,,22,25,1,9,0,27,JCatron,1,1,,2,,
1854-045,1854-045-01,1854-045-01-01,1854-045-01-01-01-05,2/15/1855,1,58 U.S. 580,,15 L. Ed. 125,1854 U.S. LEXIS 542,1854,510,Taney,,"JANE A. COY, IN HER OWN RIGHT AND AS GUARDIAN OF LUCY, BENJAMIN, MARY, AMELIA, AND MAHITABLE COY, HER MINOR CHILDREN, COMPLAINANTS AND APPELLANTS, v. CHARLES MASON",2/1/1855,,195,,195,,13,,,0,167,,167,,0,1,,3,1,2,0,0,0,0,140040,14,3,0,7,,9,900,,22,25,1,9,0,29,PVDaniel,1,1,,2,,
